t,x(t)
100.4,0.048397741
100.41,-0.044954811
100.42,-0.05102868
100.43,-0.197894272
100.44,0.054905684
100.45,0.155264645
100.46,-0.000640255
100.47,-0.255331316
100.48,-0.009366508
100.49,0.134953075
100.5,0.006274279
100.51,0.111634895
100.52,0.058764506
100.53,-0.042150999
100.54,0.16762575
100.55,-0.190191609
100.56,-0.012920669
100.57,-0.08819301
100.58,-0.115331619
100.59,0.042915618
100.6,0.130577742
100.61,-0.116128859
100.62,0.128009579
100.63,0.053656049
100.64,-0.127778027
100.65,0.021123458
100.66,-0.040312381
100.67,-0.196427158
100.68,0.012439345
100.69,-0.007152354
100.7,-0.206654302
100.71,0.110258394
100.72,-0.045824322
100.73,-0.188604769
100.74,0.082148682
100.75,-0.094429284
100.76,0.127884273
100.77,0.06438216
100.78,-0.021767884
100.79,-0.062368223
100.8,-0.025182969
100.81,-0.016943923
100.82,-0.129750032
100.83,-0.026554156
100.84,0.09002764
100.85,0.264704913
100.86,-0.230873281
100.87,0.04920495
100.88,-0.118218236
100.89,0.042510374
100.9,0.080257598
100.91,0.020416502
100.92,0.135264278
100.93,-0.138472238
100.94,0.204800843
100.95,0.086319996
100.96,0.183173381
100.97,-0.082161563
100.98,-0.028464897
100.99,-0.033466752
101,0.085252915
101.01,-0.09477305
101.02,-0.223741046
101.03,-0.003994363
101.04,-0.079089882
101.05,0.010547721
101.06,-0.010089723
101.07,-0.115138194
101.08,-0.03717562
101.09,0.057105511
101.1,0.029036817
101.11,-0.115360998
101.12,-0.033107057
101.13,0.059968945
101.14,-0.057111529
101.15,-0.008773709
101.16,0.052545284
101.17,0.152706164
101.18,0.052757216
101.19,-0.067883279
101.2,-0.1637425
101.21,-0.085189194
101.22,-0.184523664
101.23,-0.105108586
101.24,0.008405537
101.25,-0.019787371
101.26,0.193629339
101.27,0.031924146
101.28,-0.141501576
101.29,0.132250304
101.3,-0.176194583
101.31,0.096138346
101.32,0.079110989
101.33,-0.080653697
101.34,-0.13116121
101.35,0.163320905
101.36,0.100764953
101.37,0.051292274
101.38,0.18419856
101.39,0.088481258
101.4,-0.019165076
101.41,-0.136091074
101.42,0.005793822
101.43,0.119834065
101.44,-0.035416208
101.45,0.098788037
101.46,-0.151534939
101.47,0.027472179
101.48,0.084007259
101.49,0.034712207
101.5,-0.021353177
101.51,0.080113275
101.52,0.110040293
101.53,0.123086989
101.54,-0.048514778
101.55,0.075303061
101.56,-0.017303604
101.57,0.097564594
101.58,-0.118156487
101.59,-0.01679342
101.6,0.054376307
101.61,0.071747875
101.62,-0.007989695
101.63,0.034120408
101.64,0.173970016
101.65,-0.017798175
101.66,-0.02332949
101.67,-0.148002329
101.68,-0.147451899
101.69,-0.014044943
101.7,0.223080132
101.71,-0.035144665
101.72,-0.124986796
101.73,0.201802973
101.74,0.054435787
101.75,-0.11697931
101.76,-0.150624741
101.77,-0.036953178
101.78,-0.004679268
101.79,-0.053874619
101.8,-0.138700808
101.81,-0.199023073
101.82,-0.031659244
101.83,0.016886932
101.84,0.138124941
101.85,-0.018285453
101.86,-0.09701047
101.87,0.074085771
101.88,0.244748976
101.89,0.036825366
101.9,-0.074780336
101.91,-0.171406536
101.92,-0.025829955
101.93,0.008434237
101.94,0.112725157
101.95,-0.013446449
101.96,0.062411721
101.97,-0.010431734
101.98,0.007209649
101.99,0.019461052
102,0.002759406
102.01,0.040555726
102.02,0.022113794
102.03,-0.046938104
102.04,0.032797055
102.05,0.022029695
102.06,0.032971165
102.07,0.032375797
102.08,-0.049391482
102.09,0.043647655
102.1,-0.012914757
102.11,-0.023916728
102.12,0.01300121
102.13,-0.148081257
102.14,-0.051138378
102.15,0.207224536
102.16,-0.029279843
102.17,-0.050692632
102.18,-0.096144877
102.19,0.016374474
102.2,-0.151135898
102.21,0.053078646
102.22,-0.049352026
102.23,-0.192533243
102.24,-0.092531544
102.25,-0.153922255
102.26,-0.069043173
102.27,-0.196369755
102.28,-0.145002118
102.29,0.080893645
102.3,-0.155336905
102.31,-0.097092718
102.32,-0.244587118
102.33,-0.070245845
102.34,-0.011331494
102.35,-0.098401926
102.36,-0.115449278
102.37,0.082644347
102.38,-0.019180329
102.39,0.058353693
102.4,-0.006206524
102.41,0.018923481
102.42,0.034345806
102.43,0.060116561
102.44,0.034056156
102.45,-0.065457465
102.46,0.155488191
102.47,0.229482956
102.48,0.012822488
102.49,-0.048269991
102.5,0.035574633
102.51,0.108154125
102.52,-0.058921844
102.53,-0.016478281
102.54,-0.083651542
102.55,0.007975326
102.56,0.04622218
102.57,0.109840902
102.58,-0.098337463
102.59,0.032129196
102.6,0.220835384
102.61,-0.042038089
102.62,-0.081053823
102.63,-0.02466279
102.64,-0.030973421
102.65,0.180160539
102.66,-0.065800377
102.67,-0.106469108
102.68,-0.086740491
102.69,-0.013644459
102.7,-0.03806396
102.71,0.0497098
102.72,-0.21217823
102.73,-0.072655216
102.74,-0.031863676
102.75,0.116273553
102.76,0.075345094
102.77,-0.146880914
102.78,-0.113185475
102.79,-0.109528677
102.8,-0.018902379
102.81,-0.196957286
102.82,-0.164523089
102.83,-0.036283405
102.84,-0.183872709
102.85,0.236151184
102.86,0.088480008
102.87,0.045426432
102.88,-0.034984472
102.89,0.06395477
102.9,0.021343587
102.91,-0.107237453
102.92,-0.009479637
102.93,0.004662687
102.94,-0.091332705
102.95,0.007080997
102.96,-0.143677598
102.97,-0.208409236
102.98,0.226117612
102.99,-0.051096563
103,-0.058262975
103.01,0.139535555
103.02,0.178865817
103.03,-0.070929523
103.04,0.204748908
103.05,-0.03111432
103.06,0.051284139
103.07,-0.121449534
103.08,0.125705707
103.09,0.15271489
103.1,-0.100101814
103.11,0.046441915
103.12,0.077050089
103.13,-0.179746702
103.14,-0.096612307
103.15,-0.074432402
103.16,-0.175151497
103.17,-0.009334513
103.18,-0.067144128
103.19,-0.134341974
103.2,-0.102257671
103.21,-0.065412746
103.22,-0.144653273
103.23,0.006261654
103.24,-0.082035545
103.25,-0.192876233
103.26,-0.09116464
103.27,-0.189621761
103.28,0.146452108
103.29,0.038813549
103.3,0.026210787
103.31,0.076036122
103.32,-0.21746948
103.33,0.025679652
103.34,0.066780007
103.35,0.08939426
103.36,0.020714331
103.37,-0.14572521
103.38,-0.071242955
103.39,-0.041156597
103.4,0.151773841
103.41,0.137713856
103.42,0.245066459
103.43,0.00134475
103.44,0.092188289
103.45,0.137768574
103.46,-0.038345576
103.47,0.058561145
103.48,0.001060343
103.49,-0.010176501
103.5,0.091120086
103.51,0.135827317
103.52,0.184748437
103.53,-0.086711735
103.54,0.096279658
103.55,-0.057945927
103.56,0.068742326
103.57,0.081871792
103.58,-0.007986531
103.59,0.025129861
103.6,0.022408932
103.61,0.021427643
103.62,-0.060024896
103.63,0.017263692
103.64,0.13813607
103.65,0.029936161
103.66,-0.070979858
103.67,0.031177442
103.68,0.051194112
103.69,-0.118630167
103.7,-0.066663327
103.71,-0.032668859
103.72,-0.111249528
103.73,-0.158405965
103.74,0.089182648
103.75,-0.065627212
103.76,-0.035497956
103.77,-0.027111604
103.78,-0.002654193
103.79,0.01408753
103.8,-0.061982309
103.81,-0.196859689
103.82,0.045995247
103.83,0.148346587
103.84,0.045925181
103.85,0.027972763
103.86,0.211116319
103.87,0.150200053
103.88,-0.032947336
103.89,0.12853905
103.9,-0.106525791
103.91,-0.014482849
103.92,-0.110038502
103.93,-0.078832077
103.94,0.097133551
103.95,0.042339398
103.96,-0.102735128
103.97,-0.034387322
103.98,-0.194307888
103.99,0.040840479
104,-0.028250499
104.01,0.067236462
104.02,0.092626577
104.03,0.06791199
104.04,-0.186246242
104.05,-0.021431404
104.06,0.057169471
104.07,-0.078153187
104.08,0.034194818
104.09,-0.194428067
104.1,-0.048145938
104.11,-0.018564865
104.12,-0.060424745
104.13,-0.097625104
104.14,0.024475475
104.15,-0.07642704
104.16,0.080055178
104.17,-0.148688028
104.18,0.042712326
104.19,-0.053287557
104.2,0.122491068
104.21,-0.09684572
104.22,-0.00188556
104.23,-0.067392315
104.24,0.111219704
104.25,0.099905233
104.26,0.066864099
104.27,0.055061146
104.28,-0.146204223
104.29,0.051527385
104.3,-0.052606593
104.31,-0.199210359
104.32,0.197685745
104.33,-0.112200416
104.34,-0.076681754
104.35,-0.047978097
104.36,0.032119681
104.37,-0.012801317
104.38,-0.078479425
104.39,-0.082202689
104.4,0.137314982
104.41,-0.16892102
104.42,-0.142612004
104.43,0.161106089
104.44,-0.050799883
104.45,-0.116058324
104.46,0.001920088
104.47,0.013275203
104.48,-0.028949562
104.49,0.000371685
104.5,0.104645133
104.51,0.008352902
104.52,0.110999403
104.53,0.018696911
104.54,0.079400327
104.55,-0.010290169
104.56,-0.034482493
104.57,0.123126292
104.58,0.038103471
104.59,0.101333057
104.6,-0.113188056
104.61,-0.076058522
104.62,0.285515648
104.63,-0.105849134
104.64,-0.094005667
104.65,-0.024038884
104.66,-0.071575401
104.67,0.032348369
104.68,-0.053088438
104.69,0.127131775
104.7,-0.172585738
104.71,0.098103212
104.72,0.186141511
104.73,-0.211192782
104.74,-0.050717489
104.75,-0.168791291
104.76,0.150859272
104.77,0.070058858
104.78,0.037135102
104.79,-0.200741379
104.8,-0.251451955
104.81,0.098323673
104.82,-0.029961949
104.83,0.006878722
104.84,0.154052622
104.85,-0.102873854
104.86,-0.015803007
104.87,0.049929549
104.88,0.045080793
104.89,-0.096385307
104.9,-0.084639983
104.91,-0.074891473
104.92,0.124567951
104.93,-0.063658059
104.94,0.127516443
104.95,0.08691431
104.96,0.004937106
104.97,0.040959899
104.98,0.334145092
104.99,0.075743123
105,0.046618486
105.01,0.088443905
105.02,0.071279614
105.03,-0.014444516
105.04,0.079088849
105.05,0.040209933
105.06,0.096828241
105.07,0.170279554
105.08,-0.064420217
105.09,0.088209922
105.1,0.019784335
105.11,0.001395132
105.12,0.090476313
105.13,0.268370096
105.14,0.018344546
105.15,-0.235656678
105.16,-0.03804328
105.17,0.143165544
105.18,-0.134382439
105.19,-0.050698246
105.2,-0.004702784
105.21,-0.125501985
105.22,0.052930858
105.23,-0.135097187
105.24,-0.061773908
105.25,0.21462369
105.26,-0.030000873
105.27,-0.024717829
105.28,-0.029149835
105.29,-0.126723705
105.3,-0.012420846
105.31,-0.005071673
105.32,0.073247793
105.33,-0.018277222
105.34,-0.092804386
105.35,0.034019089
105.36,0.070964052
105.37,-0.056327026
105.38,-0.08784087
105.39,0.064885117
105.4,-0.013966387
105.41,-0.078524405
105.42,0.103653056
105.43,0.188569515
105.44,0.053216236
105.45,0.03916939
105.46,0.036041208
105.47,0.083503605
105.48,-0.092349308
105.49,0.214170044
105.5,-0.025116597
105.51,0.019854435
105.52,0.10160121
105.53,0.097330497
105.54,-0.025309335
105.55,0.083194613
105.56,0.061548629
105.57,0.130482548
105.58,0.160319819
105.59,0.188036936
105.6,0.052412562
105.61,0.005310103
105.62,0.162770217
105.63,-0.048829023
105.64,0.003483907
105.65,0.013806721
105.66,-0.020492498
105.67,0.030677656
105.68,0.02155163
105.69,-0.006298381
105.7,-0.024251226
105.71,-0.218476224
105.72,-0.068452808
105.73,-0.03537199
105.74,-0.075266051
105.75,0.034401845
105.76,0.046261374
105.77,-0.104738654
105.78,-0.114960026
105.79,-0.006111858
105.8,-0.096529151
105.81,-0.010560543
105.82,0.075192224
105.83,-0.114828768
105.84,0.040633778
105.85,-0.14048074
105.86,-0.151787971
105.87,0.19020056
105.88,-0.050477945
105.89,-0.03423865
105.9,0.099394042
105.91,0.12511827
105.92,-0.006000366
105.93,-0.011595737
105.94,-0.031148796
105.95,-0.049070389
105.96,-0.116414481
105.97,0.073090906
105.98,-0.153138845
105.99,-0.074933916
106,-0.025066965
106.01,0.169765578
106.02,0.103886775
106.03,0.067008367
106.04,-0.072753996
106.05,-0.117736474
106.06,0.086641037
106.07,-0.125824866
106.08,-0.232782011
106.09,0.101850492
106.1,0.014550819
106.11,-0.006882621
106.12,-0.137797808
106.13,0.078272791
106.14,-0.103391138
106.15,0.151766571
106.16,-0.085929392
106.17,0.006440291
106.18,-0.068689615
106.19,-0.121173075
106.2,-0.137755723
106.21,0.075343733
106.22,0.026226865
106.23,-0.153215757
106.24,-0.234244135
106.25,-0.258465394
106.26,-0.064886449
106.27,-0.128480411
106.28,-0.040528322
106.29,-0.063335962
106.3,-0.036216683
106.31,0.055252681
106.32,0.02585601
106.33,-0.138765764
106.34,-0.162173567
106.35,-0.087021288
106.36,0.058230039
106.37,-0.073932577
106.38,-0.194319563
106.39,0.039790392
106.4,-0.100458577
106.41,-0.095266263
106.42,0.025027028
106.43,0.08152467
106.44,0.11020769
106.45,-0.025685504
106.46,0.109724616
106.47,-0.01371566
106.48,0.014815212
106.49,-0.011865946
106.5,0.042197362
106.51,-0.0329878
106.52,0.048036509
106.53,-0.110043146
106.54,0.147726949
106.55,0.065611373
106.56,0.020553043
106.57,0.115452875
106.58,0.03155684
106.59,-0.033945844
106.6,0.09649983
106.61,0.059370877
106.62,-0.143526766
106.63,0.059035595
106.64,-0.106380505
106.65,-0.144608389
106.66,0.013910251
106.67,-0.13520887
106.68,-0.053781724
106.69,-0.054107426
106.7,0.034593468
106.71,0.064932106
106.72,0.056341084
106.73,-0.163029019
106.74,-0.040573224
106.75,-0.102601238
106.76,0.037535775
106.77,-0.037940426
106.78,0.036075401
106.79,-0.067690223
106.8,0.068849734
106.81,-0.214208184
106.82,-0.109913459
106.83,-0.116128138
106.84,0.020752461
106.85,-0.096064034
106.86,0.131515154
106.87,-0.012042123
106.88,0.146866474
106.89,0.054331319
106.9,0.021030266
106.91,-0.118208647
106.92,-0.052133963
106.93,0.122388627
106.94,0.087162831
106.95,0.020411964
106.96,0.197752576
106.97,0.041428778
106.98,-0.00397179
106.99,0.142465351
107,0.037116705
107.01,0.132557671
107.02,-0.104181168
107.03,0.107161898
107.04,0.102625843
107.05,0.047347704
107.06,-0.012125544
107.07,0.065121313
107.08,0.052191772
107.09,-0.011192336
107.1,-0.104436875
107.11,0.05440959
107.12,0.058804912
107.13,-0.125809094
107.14,0.068026952
107.15,-0.081232743
107.16,0.091446477
107.17,0.132035396
107.18,0.059809022
107.19,0.030834051
107.2,-0.078155192
107.21,0.039143745
107.22,-0.191293378
107.23,0.018646503
107.24,-0.110948811
107.25,-0.044839887
107.26,0.160732904
107.27,0.086935873
107.28,-0.172371062
107.29,-0.026047313
107.3,-0.044090785
107.31,-0.040241088
107.32,-0.079285578
107.33,-0.035702295
107.34,0.064640421
107.35,0.021497301
107.36,-0.070511063
107.37,-0.065691302
107.38,0.04620432
107.39,-0.189858317
107.4,0.123758637
107.41,-0.07634758
107.42,-0.071674416
107.43,-0.017083926
107.44,0.005063215
107.45,-0.098937753
107.46,0.241439605
107.47,0.221613001
107.48,0.057443173
107.49,0.048873429
107.5,-0.051704724
107.51,-0.087981066
107.52,0.048029675
107.53,0.111570518
107.54,0.052655768
107.55,0.037644125
107.56,-0.128357368
107.57,0.107487241
107.58,0.06471323
107.59,-0.110993591
107.6,0.011290217
107.61,-0.067483233
107.62,-0.165215913
107.63,-0.011587412
107.64,-0.154694786
107.65,-0.090289061
107.66,0.008509071
107.67,0.019061516
107.68,-0.057490371
107.69,0.124118929
107.7,-0.141776851
107.71,0.015041614
107.72,0.008578494
107.73,0.105669823
107.74,0.063248421
107.75,-0.042186159
107.76,0.062530457
107.77,-0.006854035
107.78,-0.126742318
107.79,0.219981403
107.8,0.024769653
107.81,-0.042266806
107.82,-0.087478351
107.83,0.147245643
107.84,-0.164904725
107.85,-0.007953908
107.86,-0.053934511
107.87,-0.071205072
107.88,0.06009796
107.89,0.058242002
107.9,0.06704757
107.91,0.119944871
107.92,-0.082871807
107.93,0.071115835
107.94,0.075852057
107.95,-0.092134548
107.96,0.102030482
107.97,0.11954513
107.98,0.035865257
107.99,0.039150263
108,-0.081039781
108.01,0.099048456
108.02,0.043870897
108.03,0.120105539
108.04,0.203023252
108.05,-0.210978079
108.06,0.162746507
108.07,0.056845552
108.08,-0.04901674
108.09,0.061032796
108.1,0.024253906
108.11,-0.205340505
108.12,0.041167741
108.13,-0.037242257
108.14,-0.065004498
108.15,0.125879855
108.16,-0.059837573
108.17,0.045824983
108.18,-0.023214665
108.19,-0.033644308
108.2,0.124676738
108.21,-0.094907181
108.22,-0.046821167
108.23,0.028632532
108.24,0.077980939
108.25,-0.164627244
108.26,-0.053721859
108.27,0.050286027
108.28,-0.081422333
108.29,0.018272926
108.3,0.010464183
108.31,-0.162380128
108.32,-0.117884071
108.33,-0.056473683
108.34,0.184019224
108.35,-0.008404012
108.36,0.209014847
108.37,0.143528435
108.38,-0.070945053
108.39,0.022128384
108.4,0.057098885
108.41,0.15641899
108.42,0.067978114
108.43,-0.042485449
108.44,-0.024831501
108.45,0.002773136
108.46,-0.082309135
108.47,0.036138527
108.48,0.136511719
108.49,-0.029771599
108.5,0.180703767
108.51,0.012755896
108.52,0.097055793
108.53,0.104861961
108.54,0.099435888
108.55,-0.052358224
108.56,-0.0238945
108.57,-0.145748063
108.58,-0.037251079
108.59,0.152870278
108.6,0.005086509
108.61,0.01238415
108.62,0.152770939
108.63,0.020730811
108.64,-0.121362279
108.65,0.165077239
108.66,0.055699747
108.67,-0.012959692
108.68,-0.105143637
108.69,0.077253837
108.7,-0.059667676
108.71,-0.044383638
108.72,-0.024092366
108.73,0.004930738
108.74,-0.107942022
108.75,0.067705945
108.76,-0.14262381
108.77,-0.272958664
108.78,-0.081599712
108.79,-0.023327828
108.8,0.011354926
108.81,0.120154719
108.82,0.07474924
108.83,-0.112035663
108.84,0.006062543
108.85,0.142438873
108.86,0.14267469
108.87,0.001189256
108.88,0.163389295
108.89,0.106361744
108.9,0.205053689
108.91,0.065981217
108.92,-0.054741521
108.93,-0.080873667
108.94,-0.036344748
108.95,0.210717036
108.96,-0.062733018
108.97,-0.115841291
108.98,0.14188222
108.99,-0.162098614
109,0.217693263
109.01,-0.048973512
109.02,-0.008263232
109.03,0.09976249
109.04,0.104772506
109.05,0.053118757
109.06,0.024399918
109.07,0.171358851
109.08,-0.025584262
109.09,-0.183748143
109.1,0.108692172
109.11,-0.248665459
109.12,-0.056297307
109.13,0.129028087
109.14,-0.135158917
109.15,-0.227474811
109.16,-0.173853031
109.17,-0.045940429
109.18,0.081359964
109.19,-0.087051297
109.2,-0.096927953
109.21,-0.146958427
109.22,0.005713867
109.23,-0.04353103
109.24,0.062975748
109.25,-0.025753706
109.26,0.134202481
109.27,-0.12928214
109.28,-0.03184451
109.29,-0.048152626
109.3,-0.058733181
109.31,-0.11944039
109.32,0.03496965
109.33,-0.054320722
109.34,-0.012417758
109.35,-0.054253033
109.36,-0.020939474
109.37,0.085943106
109.38,-0.154633287
109.39,0.036331104
109.4,-0.049699604
109.41,0.011631293
109.42,-0.045471712
109.43,-0.019037578
109.44,-0.01018227
109.45,0.086115744
109.46,-0.126282349
109.47,-0.16577034
109.48,0.25152182
109.49,0.188906222
109.5,0.035311542
109.51,0.038331378
109.52,0.085712301
109.53,0.057455349
109.54,0.045795208
109.55,0.176765618
109.56,-0.083935187
109.57,0.153277807
109.58,0.109194128
109.59,0.056393538
109.6,-0.213619582
109.61,-0.270317463
109.62,0.078591493
109.63,-0.097719656
109.64,-0.002332702
109.65,0.115884365
109.66,-0.026077824
109.67,0.02942718
109.68,-0.027678147
109.69,-0.032542473
109.7,0.024617008
109.71,-0.014110935
109.72,0.073359395
109.73,0.011039083
109.74,0.176851496
109.75,-0.135039154
109.76,0.026248223
109.77,0.004712011
109.78,-0.011645718
109.79,-0.071208
109.8,-0.157287732
109.81,0.024302672
109.82,0.064276511
109.83,0.042385488
109.84,-0.159985415
109.85,-0.105594315
109.86,0.223865993
109.87,0.187432691
109.88,0.02929748
109.89,-0.036486611
109.9,0.010413993
109.91,0.045310761
109.92,0.035036847
109.93,0.064742996
109.94,-0.068566755
109.95,0.267140805
109.96,0.019098617
109.97,0.130494328
109.98,0.053953402
109.99,0.050049209
110,-0.008056439
110.01,-0.009537418
110.02,-0.001808858
110.03,-0.03781503
110.04,0.15076061
110.05,0.095338457
110.06,0.038944447
110.07,0.034134849
110.08,0.142769586
110.09,-0.001472641
110.1,-0.026637234
110.11,-0.048491417
110.12,-0.109959235
110.13,-0.054781019
110.14,-0.006897665
110.15,-0.051866237
110.16,-0.079548191
110.17,0.104129303
110.18,0.067645102
110.19,0.024552001
110.2,0.116814271
110.21,-0.146021258
110.22,0.147948293
110.23,-0.022525624
110.24,0.043165291
110.25,0.158505242
110.26,0.057874795
110.27,-0.021735849
110.28,-0.084730588
110.29,-0.059554106
110.3,-0.057072713
110.31,-0.157312626
110.32,0.003026461
110.33,-0.08014015
110.34,0.02988747
110.35,-0.183821356
110.36,0.052610006
110.37,-0.027072613
110.38,0.143892386
110.39,-0.015660423
110.4,0.233993112
110.41,0.110444411
110.42,0.109541836
110.43,-0.004739255
110.44,-0.051926485
110.45,0.086122305
110.46,-0.041166734
110.47,-0.19400075
110.48,0.050112076
110.49,-0.016648362
110.5,0.004483702
110.51,0.085011854
110.52,0.053223521
110.53,0.072251242
110.54,-0.066265406
110.55,0.008785305
110.56,-0.017445494
110.57,-0.094240773
110.58,-0.038822119
110.59,0.044644116
110.6,0.033057982
110.61,-0.005170975
110.62,0.083917755
110.63,0.148112425
110.64,-0.016842276
110.65,0.092190149
110.66,0.104189403
110.67,-0.027909027
110.68,-0.019911787
110.69,0.030508713
110.7,-0.209740597
110.71,0.030610504
110.72,-0.012212884
110.73,0.040529828
110.74,-0.146014058
110.75,-0.207642226
110.76,-0.235023487
110.77,-0.042546119
110.78,-0.03229336
110.79,0.014120192
110.8,-0.091774552
110.81,-0.129529456
110.82,-0.150730699
110.83,0.003088265
110.84,0.087416193
110.85,0.068794179
110.86,-0.001636886
110.87,0.187906242
110.88,-0.011612792
110.89,-0.184291048
110.9,-0.097101268
110.91,-0.053373737
110.92,-0.045704629
110.93,-0.022108605
110.94,0.020410478
110.95,0.14492752
110.96,0.057191928
110.97,0.103886982
110.98,0.083485418
110.99,-0.094318042
111,-0.053628151
111.01,-0.029289278
111.02,0.113453927
111.03,-0.0083947
111.04,-0.101924516
111.05,0.083826534
111.06,-0.064508463
111.07,0.026246263
111.08,0.003299415
111.09,0.053909891
111.1,0.029973572
111.11,0.054795727
111.12,0.056555548
111.13,0.095917275
111.14,-0.18173816
111.15,0.059939442
111.16,-0.081591225
111.17,-0.016775646
111.18,-0.060173551
111.19,-0.120396652
111.2,-0.280674569
111.21,-0.004413316
111.22,-0.165375607
111.23,-0.011723512
111.24,0.03931461
111.25,0.028757941
111.26,-0.167748509
111.27,-0.110906609
111.28,-0.049167134
111.29,0.047490267
111.3,-0.220095661
111.31,0.153748826
111.32,0.10127128
111.33,0.057355768
111.34,-0.07131215
111.35,0.019175936
111.36,-0.136704052
111.37,-0.17972036
111.38,-0.09168877
111.39,-0.013181864
111.4,0.00487855
111.41,-0.037353997
111.42,0.190156761
111.43,0.113980647
111.44,-0.055182235
111.45,0.15536986
111.46,0.177296234
111.47,0.089485072
111.48,0.054341175
111.49,0.065310232
111.5,-0.001794084
111.51,0.015181805
111.52,0.149656623
111.53,0.114256844
111.54,0.135210024
111.55,0.111083873
111.56,0.16697519
111.57,-0.07321036
111.58,-0.008428044
111.59,0.025343677
111.6,0.23276876
111.61,-0.092862502
111.62,-0.110998543
111.63,-0.015149506
111.64,-0.189540395
111.65,-0.076865646
111.66,-0.142773946
111.67,-0.073848466
111.68,-0.195441757
111.69,-0.128744199
111.7,-0.029260623
111.71,0.105301988
111.72,-0.129603719
111.73,-0.060054127
111.74,-0.121338195
111.75,-0.104702528
111.76,-0.056205014
111.77,-0.103151444
111.78,-0.039662853
111.79,-0.154957282
111.8,0.084547649
111.81,0.016135705
111.82,0.111564619
111.83,-0.015850135
111.84,-0.021114704
111.85,0.075221651
111.86,0.015592093
111.87,0.003888854
111.88,-0.05673091
111.89,-0.040049006
111.9,-0.06968133
111.91,-0.117355539
111.92,0.065254255
111.93,0.026658064
111.94,-0.101729694
111.95,0.104848688
111.96,0.149219694
111.97,0.078387872
111.98,0.105874929
111.99,0.191036341
112,0.150006014
112.01,0.15978796
112.02,0.164965757
112.03,-0.04392742
112.04,0.0385767
112.05,0.055481109
112.06,-0.055322169
112.07,0.21888431
112.08,-0.049396881
112.09,0.150609862
112.1,0.057371423
112.11,0.071753716
112.12,0.178209449
112.13,-0.121094172
112.14,-0.059896924
112.15,0.09699469
112.16,0.052920225
112.17,-0.017398013
112.18,0.124192159
112.19,-0.058274988
112.2,-0.019325427
112.21,-0.040875352
112.22,-0.253166965
112.23,-0.171573567
112.24,-0.133393923
112.25,0.039173841
112.26,-0.068198359
112.27,0.005294659
112.28,0.018510474
112.29,-0.101715407
112.3,-0.056234051
112.31,-0.068549478
112.32,-0.157003421
112.33,-0.020288117
112.34,0.060355609
112.35,-0.164327799
112.36,0.077692636
112.37,-0.091278399
112.38,-0.001982203
112.39,0.101817353
112.4,0.066334715
112.41,-0.086074579
112.42,0.187851795
112.43,-0.024199886
112.44,0.041037285
112.45,-0.028912788
112.46,-0.094997408
112.47,-0.039519994
112.48,0.055554632
112.49,0.101969321
112.5,-0.04288638
112.51,-0.078200211
112.52,0.129389495
112.53,-0.098238084
112.54,0.157661454
112.55,0.051340588
112.56,-0.041573197
112.57,0.133729185
112.58,0.206921597
112.59,-0.037436097
112.6,-0.003226574
112.61,-0.056619135
112.62,0.114100956
112.63,-0.076529103
112.64,-0.042001033
112.65,-0.170472705
112.66,-0.041749923
112.67,-0.009942701
112.68,-0.024405208
112.69,-0.109547809
112.7,0.067347236
112.71,-0.069787818
112.72,0.203691688
112.73,-0.061918101
112.74,-0.064377917
112.75,0.081512296
112.76,-0.184787647
112.77,-0.006283393
112.78,-0.184214093
112.79,-0.07296496
112.8,-0.051796319
112.81,0.065761092
112.82,-0.061190493
112.83,-0.086286662
112.84,-0.134280052
112.85,-0.055014268
112.86,-0.038425502
112.87,0.191217476
112.88,-0.023667764
112.89,-0.288666266
112.9,-0.003561132
112.91,0.096861836
112.92,-0.041143867
112.93,0.162150663
112.94,-0.053736651
112.95,0.067710852
112.96,0.197704643
112.97,0.071677368
112.98,0.079714985
112.99,-0.065698495
113,0.056326573
113.01,0.097885184
113.02,-0.085733164
113.03,-0.158098487
113.04,0.074419149
113.05,-0.084287655
113.06,0.057200415
113.07,-0.056528317
113.08,0.060647666
113.09,0.108882569
113.1,-0.201410461
113.11,0.032020905
113.12,0.181680451
113.13,-0.042310784
113.14,-0.118572527
113.15,0.020776643
113.16,0.05462051
113.17,0.108864769
113.18,-0.044179199
113.19,0.198672679
113.2,-0.106996897
113.21,-0.067188581
113.22,-0.049686883
113.23,-0.057143326
113.24,0.00675066
113.25,-0.026616541
113.26,-0.035984748
113.27,-0.04079247
113.28,-0.008014366
113.29,-0.013918638
113.3,-0.131363893
113.31,-0.053930098
113.32,-0.256883354
113.33,0.19040689
113.34,0.089093397
113.35,0.032034226
113.36,0.12556046
113.37,0.166557996
113.38,0.041956402
113.39,-0.030678557
113.4,-0.051571151
113.41,-0.027262157
113.42,0.004930061
113.43,0.057624222
113.44,0.072014964
113.45,-0.027019056
113.46,0.012052903
113.47,0.085233592
113.48,-0.027328366
113.49,0.012621163
113.5,-0.048215618
113.51,-0.10136518
113.52,-0.03114138
113.53,0.087634405
113.54,0.124659043
113.55,-0.019167397
113.56,0.125058529
113.57,0.125548694
113.58,0.143513204
113.59,0.022650433
113.6,-0.033344037
113.61,-0.205970154
113.62,-0.023795125
113.63,-0.065829563
113.64,-0.180420452
113.65,0.095505696
113.66,-0.048553758
113.67,0.102791051
113.68,-0.032022412
113.69,-0.042441605
113.7,0.073889225
113.71,-0.02279642
113.72,-0.129803219
