t,x(t)
40.7,-0.140139449
40.71,0.078378294
40.72,0.021506329
40.73,0.052107524
40.74,5.99E-04
40.75,0.091376601
40.76,-0.088598498
40.77,-0.031935832
40.78,-0.031522912
40.79,0.065388953
40.8,0.049203089
40.81,-0.023931883
40.82,-0.083024046
40.83,-0.047689302
40.84,-0.084420428
40.85,-0.022985803
40.86,-0.076243766
40.87,-0.105484225
40.88,-0.026991364
40.89,-0.188207753
40.9,0.062896344
40.91,-0.189315344
40.92,0.140878521
40.93,-0.136042643
40.94,0.090046063
40.95,0.002377583
40.96,0.029439221
40.97,0.227042926
40.98,0.169139267
40.99,0.083778076
41,-0.010608855
41.01,0.1841373
41.02,0.096306671
41.03,0.197695489
41.04,-0.044213832
41.05,-0.097808618
41.06,0.115607914
41.07,-0.040642491
41.08,-0.179980497
41.09,0.270495261
41.1,-0.009774272
41.11,-0.037377321
41.12,-0.019736631
41.13,0.002199726
41.14,-0.117736216
41.15,0.144255144
41.16,-0.154359909
41.17,0.110598491
41.18,-0.009624943
41.19,0.252572161
41.2,0.153184615
41.21,-0.048531979
41.22,0.043353196
41.23,-0.075442079
41.24,-0.045032062
41.25,0.027202024
41.26,-0.070252563
41.27,-0.125927974
41.28,0.122354922
41.29,0.117454875
41.3,0.118446863
41.31,0.040442115
41.32,0.054551397
41.33,0.133700683
41.34,-0.09587171
41.35,0.141765759
41.36,0.031116216
41.37,0.049174457
41.38,-0.054344578
41.39,-0.135723989
41.4,0.0171533
41.41,-0.156122312
41.42,-0.175202163
41.43,0.076800824
41.44,0.145497943
41.45,0.055648548
41.46,-0.024787356
41.47,-0.033945858
41.48,-0.103747464
41.49,0.234709482
41.5,0.137002903
41.51,0.088839672
41.52,-0.19085462
41.53,-0.009373002
41.54,-0.042198636
41.55,0.0012471
41.56,-0.084965882
41.57,0.204584328
41.58,0.11686617
41.59,-1.71E-04
41.6,0.107921048
41.61,-0.062448189
41.62,0.124392809
41.63,-0.135649
41.64,-0.085435699
41.65,-0.027365275
41.66,0.030187157
41.67,-0.01328751
41.68,0.019543606
41.69,0.10663771
41.7,-0.017860474
41.71,-0.018829557
41.72,0.176628843
41.73,0.034117571
41.74,0.0449452
41.75,-0.091573555
41.76,-0.072661392
41.77,-0.026811703
41.78,-0.060636693
41.79,-0.025856765
41.8,0.034206697
41.81,0.045183904
41.82,0.070146824
41.83,0.150187862
41.84,-0.192535016
41.85,-0.058015948
41.86,-0.055476357
41.87,-0.019727738
41.88,0.029023272
41.89,-0.024157259
41.9,-0.079210574
41.91,0.130610435
41.92,0.153321783
41.93,-0.119085666
41.94,-0.004606877
41.95,-0.139143221
41.96,0.154781657
41.97,0.153988755
41.98,-0.019567181
41.99,0.126616171
42,0.013588011
42.01,-0.060207011
42.02,-0.026042877
42.03,-0.062670815
42.04,0.047966758
42.05,-0.090688278
42.06,-0.15063192
42.07,-0.097677548
42.08,-0.081749577
42.09,0.006362102
42.1,-0.006702366
42.11,-0.116025789
42.12,-0.180892967
42.13,-0.157009241
42.14,-0.146932329
42.15,-0.102171971
42.16,0.107253742
42.17,0.003967307
42.18,-0.051902878
42.19,0.079303751
42.2,0.143365784
42.21,0.06571384
42.22,0.054069433
42.23,0.175995486
42.24,0.162451561
42.25,-0.056947534
42.26,-0.003042724
42.27,-0.057436305
42.28,0.110019226
42.29,-0.100246075
42.3,-0.039922584
42.31,-0.008581436
42.32,-0.079964491
42.33,0.119343242
42.34,-0.088758744
42.35,-0.190376342
42.36,-0.064862856
42.37,0.079774533
42.38,0.03268618
42.39,0.061158108
42.4,-0.099084408
42.41,-0.001649965
42.42,0.117076147
42.43,0.031623038
42.44,-0.179816516
42.45,0.062434772
42.46,0.005930931
42.47,-0.053750852
42.48,-0.052370587
42.49,0.075124669
42.5,-0.08134457
42.51,0.003420406
42.52,0.087832074
42.53,-0.019952577
42.54,0.107570217
42.55,-0.107001404
42.56,0.184934611
42.57,-0.239067082
42.58,0.018288033
42.59,0.109652754
42.6,0.190333328
42.61,0.201476218
42.62,-0.122768767
42.63,0.114134097
42.64,-0.02200482
42.65,0.156791792
42.66,0.089383361
42.67,-0.091369592
42.68,-0.072315413
42.69,-0.084412137
42.7,0.032590344
42.71,-0.089928382
42.72,-0.015657019
42.73,0.203548267
42.74,0.18730586
42.75,-0.054732681
42.76,-0.220689402
42.77,-0.106194102
42.78,-0.269031893
42.79,0.047249634
42.8,0.082167811
42.81,-0.034156815
42.82,0.16389591
42.83,0.033106555
42.84,-0.084657824
42.85,-0.106047004
42.86,-0.095105696
42.87,0.150485681
42.88,0.058752318
42.89,-0.070170775
42.9,-0.010402019
42.91,0.046998943
42.92,0.038676802
42.93,0.066320116
42.94,-0.053325953
42.95,-0.134038914
42.96,0.128654754
42.97,0.241944553
42.98,0.005039755
42.99,0.186026331
43,-0.049648592
43.01,-0.118270362
43.02,-0.109694662
43.03,-0.008868016
43.04,0.053989792
43.05,-0.205658528
43.06,-0.016360108
43.07,-0.147317587
43.08,0.02538353
43.09,0.110518524
43.1,0.141299751
43.11,0.086509974
43.12,-0.039191086
43.13,-0.125430882
43.14,-0.133467937
43.15,0.026680946
43.16,-0.097238935
43.17,0.002354938
43.18,-0.192054065
43.19,-0.127399552
43.2,-0.302855037
43.21,-0.170174136
43.22,0.039092101
43.23,0.03128986
43.24,0.06424827
43.25,0.210031237
43.26,-0.02965654
43.27,-0.037970942
43.28,-0.194350692
43.29,0.157788372
43.3,0.103386933
43.31,0.192135742
43.32,-0.041641985
43.33,-0.086812992
43.34,0.051922777
43.35,-0.063143978
43.36,-0.298762718
43.37,0.112798221
43.38,0.033593233
43.39,0.09095307
43.4,-0.013689681
43.41,-0.052269957
43.42,-0.13254513
43.43,-0.084349187
43.44,-0.038356844
43.45,-0.124752562
43.46,-0.011406168
43.47,-0.034393074
43.48,-0.01797361
43.49,-0.043046189
43.5,-0.023887841
43.51,0.116047486
43.52,-0.106673821
43.53,-0.027188977
43.54,-0.051610212
43.55,-0.230982566
43.56,-0.143620277
43.57,0.028379039
43.58,0.090744137
43.59,-0.009839503
43.6,-0.101384866
43.61,-0.105876008
43.62,-0.052503728
43.63,-0.100537612
43.64,-0.146047859
43.65,-0.074904627
43.66,-0.084214156
43.67,-0.056624189
43.68,0.020376164
43.69,-0.125130966
43.7,-0.155044259
43.71,-0.061824713
43.72,-0.076484537
43.73,0.113426842
43.74,0.217400749
43.75,-0.011549226
43.76,-0.08573278
43.77,0.106332653
43.78,0.126966388
43.79,0.065204737
43.8,-0.086860561
43.81,0.046085524
43.82,0.039815659
43.83,0.135561676
43.84,-0.031304058
43.85,-0.00216446
43.86,0.001432816
43.87,-0.13324047
43.88,0.007417992
43.89,0.189608476
43.9,0.029166394
43.91,-0.111984649
43.92,0.019080758
43.93,-0.009131155
43.94,0.043891025
43.95,0.194545798
43.96,0.0739503
43.97,-0.079223154
43.98,-0.007389485
43.99,0.011679954
44,0.043225932
44.01,0.018871504
44.02,-0.164307598
44.03,0.211428913
44.04,0.029088609
44.05,-0.089478874
44.06,-0.027393618
44.07,0.126846091
44.08,-0.14018868
44.09,-0.0902455
44.1,-0.006155083
44.11,-0.019494989
44.12,-0.049386569
44.13,-0.047145015
44.14,0.008074787
44.15,-0.046885203
44.16,-0.026996595
44.17,-0.157814068
44.18,-0.026511188
44.19,0.01313678
44.2,-0.015423395
44.21,0.037557685
44.22,0.041675231
44.23,0.115921843
44.24,-0.028516169
44.25,-0.039728498
44.26,-0.09721022
44.27,-0.18288704
44.28,0.082468527
44.29,0.166093917
44.3,0.051152716
44.31,0.102736536
44.32,-0.084931779
44.33,0.105456594
44.34,-0.020848703
44.35,-0.106902088
44.36,0.036898491
44.37,0.100727788
44.38,-0.015801429
44.39,-0.162649494
44.4,-0.009200226
44.41,-0.086557099
44.42,0.089311928
44.43,-0.030983433
44.44,-0.106749244
44.45,0.102705474
44.46,0.11990155
44.47,-0.125072806
44.48,-0.047207903
44.49,-0.035525634
44.5,-0.013287967
44.51,0.104152482
44.52,0.054814502
44.53,-0.039051188
44.54,0.079802112
44.55,0.007102139
44.56,0.126430927
44.57,-0.027190758
44.58,0.111070618
44.59,-0.103761828
44.6,0.047648206
44.61,-0.084478334
44.62,-0.030583908
44.63,0.057988968
44.64,-0.071114507
44.65,0.104540563
44.66,-0.046641574
44.67,-0.006139432
44.68,-0.096692408
44.69,0.03990404
44.7,-0.098640196
44.71,0.071226465
44.72,0.068674242
44.73,0.115544866
44.74,0.106267761
44.75,-0.126176801
44.76,-0.124277844
44.77,-0.114523282
44.78,-0.18386808
44.79,-0.142339285
44.8,0.101450457
44.81,0.042160404
44.82,-0.107441997
44.83,-0.074159325
44.84,0.117042743
44.85,0.085234134
44.86,-0.114002463
44.87,-0.014020393
44.88,0.115659076
44.89,0.04569003
44.9,-3.25E-04
44.91,-0.074241762
44.92,0.184259746
44.93,0.073217358
44.94,0.153420517
44.95,-0.056222542
44.96,-0.033337264
44.97,-0.119242305
44.98,0.111760247
44.99,-0.208330771
45,0.012950553
45.01,-0.047149255
45.02,0.091565877
45.03,0.005623748
45.04,-0.254984642
45.05,-0.013915577
45.06,-0.076310488
45.07,-0.278417889
45.08,-0.179113301
45.09,0.105294612
45.1,-0.125352789
45.11,-0.074459659
45.12,-0.006845636
45.13,-0.173315258
45.14,0.019187075
45.15,-0.248182436
45.16,0.123886753
45.17,0.014740131
45.18,-0.232367426
45.19,0.141255299
45.2,0.04810294
45.21,-0.110869453
45.22,-0.068776225
45.23,0.16605676
45.24,0.078632793
45.25,0.036871933
45.26,-0.072870791
45.27,0.05387856
45.28,-0.072727811
45.29,0.080568719
45.3,0.015223724
45.31,-0.011219467
45.32,0.003733744
45.33,-0.149897509
45.34,-0.120274707
45.35,0.029241272
45.36,-0.201433199
45.37,-0.277598964
45.38,-0.01940344
45.39,0.081254982
45.4,0.030936293
45.41,-0.093116119
45.42,0.042006432
45.43,0.086114941
45.44,0.091960667
45.45,0.079053217
45.46,0.052019385
45.47,0.311961947
45.48,-0.213078762
45.49,0.044224546
45.5,-0.013825964
45.51,0.037117433
45.52,-0.002784173
45.53,0.098710099
45.54,-0.224351362
45.55,-0.068231221
45.56,-0.288639925
45.57,-0.157415255
45.58,0.154263942
45.59,0.084511788
45.6,-0.143072791
45.61,0.252559301
45.62,-0.010055897
45.63,-0.176299478
45.64,-0.003815248
45.65,0.164757471
45.66,-0.088573706
45.67,0.003755407
45.68,-0.190394248
45.69,-0.023331233
45.7,0.092018249
45.71,-0.100007351
45.72,0.085580526
45.73,0.196601686
45.74,0.005246507
45.75,-0.113833286
45.76,0.053024446
45.77,-0.080230315
45.78,-0.028039403
45.79,-0.040287078
45.8,-0.008985476
45.81,0.091781185
45.82,0.154854253
45.83,0.094396936
45.84,-0.177227625
45.85,-0.09299287
45.86,-0.016503642
45.87,0.008411423
45.88,0.077950079
45.89,-0.02671717
45.9,-0.304074432
45.91,0.138850332
45.92,-0.055128154
45.93,0.005061548
45.94,0.001236566
45.95,-0.105208665
45.96,-0.060395041
45.97,0.094585564
45.98,0.178908669
45.99,0.041413555
46,-0.0982704
46.01,0.028569241
46.02,0.036148508
46.03,0.114931882
46.04,-6.61E-04
46.05,-0.145605123
46.06,-0.097813063
46.07,0.013193111
46.08,-0.065147709
46.09,-0.065626831
46.1,-0.052500554
46.11,0.060485936
46.12,-0.303080549
46.13,0.017016458
46.14,-0.049931205
46.15,-0.030721888
46.16,0.044077167
46.17,0.070191318
46.18,-0.059133097
46.19,0.293309134
46.2,0.103093028
46.21,0.047023774
46.22,0.098336342
46.23,0.072596977
46.24,-0.106885333
46.25,0.03324521
46.26,0.099100705
46.27,-0.025757172
46.28,0.167390285
46.29,-0.101810408
46.3,-0.06021924
46.31,0.024407076
46.32,0.161139528
46.33,-0.195653078
46.34,0.176676745
46.35,1.66E-05
46.36,-0.168743231
46.37,-0.100182496
46.38,0.208627877
46.39,-0.097265713
46.4,-0.126934409
46.41,-0.067096457
46.42,-0.024692598
46.43,-0.043035869
46.44,0.115815141
46.45,0.0789599
46.46,-0.044073931
46.47,-0.042387517
46.48,-0.143477341
46.49,0.029520206
46.5,0.016163565
46.51,0.09375944
46.52,0.115585207
46.53,-0.089741467
46.54,0.028792632
46.55,-0.128972245
46.56,-0.051727323
46.57,0.034767873
46.58,-0.073474294
46.59,0.107938115
46.6,-0.021913415
46.61,-0.042297526
46.62,-0.164258277
46.63,0.058735041
46.64,-0.091154595
46.65,0.123735432
46.66,0.13630679
46.67,0.14695086
46.68,-0.078809376
46.69,-0.079795141
46.7,-0.076596278
46.71,-0.073946319
46.72,-0.077307719
46.73,0.106436777
46.74,-0.169913326
46.75,0.072051389
46.76,0.026904182
46.77,-0.028559428
46.78,-0.101716373
46.79,0.108680997
46.8,0.100318885
46.81,-0.10115012
46.82,0.058999711
46.83,0.032478726
46.84,-0.10542672
46.85,-0.024716974
46.86,0.111209342
46.87,0.053850537
46.88,-0.055271749
46.89,-0.061820174
46.9,-0.130174694
46.91,0.007361927
46.92,-0.264594516
46.93,-0.276640201
46.94,-0.002149629
46.95,0.213550775
46.96,0.163553231
46.97,0.157246613
46.98,-0.155067047
46.99,0.240911732
47,-0.013394265
47.01,0.08963627
47.02,0.076116542
47.03,-0.166023045
47.04,-0.08738101
47.05,0.002850439
47.06,-0.00723177
47.07,-0.015561959
47.08,-0.065415985
47.09,0.179379663
47.1,0.054230335
47.11,0.028889745
47.12,0.087960578
47.13,-0.075344499
47.14,0.075375468
47.15,-0.165706289
47.16,-0.041781233
47.17,0.107337431
47.18,-0.104235094
47.19,-0.049330916
47.2,0.021055643
47.21,0.024528625
47.22,0.082598414
47.23,0.141572855
47.24,0.050754848
47.25,-0.047566258
47.26,-0.034084553
47.27,-0.177628543
47.28,-0.137460468
47.29,-0.21873943
47.3,-0.005243859
47.31,-0.109762816
47.32,0.198203876
47.33,0.13198781
47.34,-0.061594379
47.35,-0.13953507
47.36,0.212415626
47.37,0.066840196
47.38,-0.136832357
47.39,-0.022098659
47.4,-0.207589513
47.41,-0.201724954
47.42,0.005212072
47.43,-0.116711321
47.44,0.025971842
47.45,-0.080184706
47.46,0.154653201
47.47,0.053771304
47.48,0.090534866
47.49,-0.111288392
47.5,0.211959853
47.51,0.28221042
47.52,-0.052242047
47.53,0.128672864
47.54,-0.009472375
47.55,-0.094028289
47.56,-0.081159704
47.57,-0.088857673
47.58,0.051622193
47.59,0.072273781
47.6,0.120153849
47.61,-0.262158619
47.62,-0.167859903
47.63,0.097020133
47.64,-0.014860384
47.65,0.052351236
47.66,0.00447217
47.67,-0.05285172
47.68,0.215528911
47.69,-0.148381479
47.7,0.169531284
47.71,0.031433422
47.72,0.266161144
47.73,0.080327782
47.74,0.058458967
47.75,0.023274565
47.76,-0.046995419
47.77,-0.025439727
47.78,-0.04909038
47.79,0.036803194
47.8,0.051979193
47.81,0.012716434
47.82,0.03515139
47.83,0.045729504
47.84,0.012656833
47.85,-0.084766176
47.86,-0.117034714
47.87,0.111853688
47.88,0.173288223
47.89,-0.127516178
47.9,-0.128977801
47.91,-0.121206458
47.92,-0.023483383
47.93,0.157901456
47.94,0.023086495
47.95,-0.002951755
47.96,-0.049955409
47.97,-0.021446238
47.98,0.141171416
47.99,0.014890412
48,0.17600759
48.01,0.109983665
48.02,0.057831824
48.03,0.119422765
48.04,0.026787113
48.05,-0.066355375
48.06,-0.001483898
48.07,0.182689569
48.08,0.185785227
48.09,-0.017263706
48.1,-0.085515012
48.11,-0.174814799
48.12,-0.057174773
48.13,-0.143105055
48.14,-0.097547159
48.15,-0.144464131
48.16,-0.050441972
48.17,-0.006851273
48.18,0.045080745
48.19,-0.116631274
48.2,-0.046150112
48.21,0.235738575
48.22,0.083425376
48.23,0.024986181
48.24,0.049168485
48.25,-0.079854346
48.26,0.032196138
48.27,-0.070823765
48.28,-0.055563362
48.29,0.04058437
48.3,0.031274352
48.31,-0.072758786
48.32,-0.007951006
48.33,0.00106091
48.34,-0.02273138
48.35,0.028867512
48.36,-0.060319819
48.37,0.242668283
48.38,0.151237887
48.39,0.004124253
48.4,-0.05465167
48.41,-0.082141749
48.42,-0.010831922
48.43,0.021330911
48.44,0.170265741
48.45,0.193604593
48.46,0.222322123
48.47,-0.056145801
48.48,-0.011856455
48.49,0.007329086
48.5,-0.013642225
48.51,0.150741044
48.52,-0.046708031
48.53,-0.09107639
48.54,-0.080609092
48.55,0.045595536
48.56,0.024749111
48.57,-0.141075543
48.58,0.033191835
48.59,0.109819359
48.6,0.042906778
48.61,-0.056115703
48.62,-0.202597908
48.63,-0.122095184
48.64,0.026448628
48.65,0.04868259
48.66,-0.063184371
48.67,0.036091843
48.68,-0.022067168
48.69,-0.205748686
48.7,0.168730602
48.71,0.050821034
48.72,0.135452468
48.73,0.085596707
48.74,0.202197729
48.75,-0.129452963
48.76,-0.102174784
48.77,-0.186462071
48.78,-0.104548074
48.79,0.141889818
48.8,-0.136127456
48.81,0.262629059
48.82,-0.135987926
48.83,0.066025261
48.84,-0.166756929
48.85,0.10774694
48.86,0.118215525
48.87,0.122129352
48.88,0.055395359
48.89,-0.059465811
48.9,-0.032584214
48.91,-0.140193952
48.92,0.005317328
48.93,-0.064379037
48.94,-0.012211709
48.95,-0.067095812
48.96,-0.073502142
48.97,-0.031679609
48.98,0.175841998
48.99,-3.31E-04
49,-0.001688552
49.01,0.042375099
49.02,-0.062510319
49.03,-0.003867175
49.04,-0.150738682
49.05,0.120016007
49.06,-0.011342747
49.07,0.104068124
49.08,-0.052672632
49.09,0.062206892
49.1,0.120336342
49.11,-0.089400284
49.12,0.024039895
49.13,-0.14037284
49.14,-0.081495604
49.15,0.198278818
49.16,-0.108800132
49.17,0.272177961
49.18,-0.106983041
49.19,-0.188681205
49.2,0.045245123
49.21,-0.017355485
49.22,0.110725204
49.23,0.028448677
49.24,0.066601375
49.25,-0.217496789
49.26,-0.148621761
49.27,-0.079641407
49.28,0.002722423
49.29,-0.108735273
49.3,-0.010020222
49.31,6.74E-04
49.32,0.255318979
49.33,-0.090700279
49.34,-0.019528399
49.35,-0.07707446
49.36,0.072295336
49.37,0.012974839
49.38,0.14419132
49.39,-0.068123182
49.4,-0.033882469
49.41,0.029749673
49.42,-0.284691626
49.43,0.029909074
49.44,0.102382971
49.45,0.089200129
49.46,0.061256128
49.47,0.047357933
49.48,-0.080511505
49.49,0.014212195
49.5,0.116628051
49.51,0.095007229
49.52,-0.019624071
49.53,-0.066404323
49.54,-0.12224346
49.55,-0.204513707
49.56,0.019049992
49.57,-0.045537873
49.58,-0.219630982
49.59,0.052551341
49.6,0.158034124
49.61,-0.07300726
49.62,-0.071386025
49.63,-0.001212739
49.64,0.103904528
49.65,0.016431676
49.66,0.094615097
49.67,0.008893322
49.68,-0.065406074
49.69,-0.062051859
49.7,-0.014190237
49.71,-0.061888969
49.72,0.248524696
49.73,0.116803415
49.74,-0.004853185
49.75,0.079790583
49.76,-0.223101497
49.77,-0.277854881
49.78,-0.216428826
49.79,0.013042278
49.8,0.04053101
49.81,-0.061481275
49.82,0.089219423
49.83,0.015354705
49.84,0.024562442
49.85,-0.09582619
49.86,0.033019183
49.87,0.140001145
49.88,0.038251672
49.89,0.053963643
49.9,-0.02292539
49.91,-0.166996613
49.92,-0.092446376
49.93,-0.032381991
49.94,0.020497002
49.95,0.057594963
49.96,0.223265755
49.97,0.039448367
49.98,0.021722107
49.99,-0.076759204
50,-0.027841557
50.01,-0.208971464
50.02,0.041854259
50.03,-0.142744288
50.04,0.124310565
50.05,-0.073151292
50.06,0.044513943
50.07,-0.089562248
50.08,0.072173913
50.09,0.08762557
50.1,-0.066642124
50.11,-0.016537061
50.12,-0.014026299
50.13,-0.19622435
50.14,-0.157989878
50.15,0.016836298
50.16,-0.064237646
50.17,0.024129025
50.18,-0.014801196
50.19,-0.125504907
50.2,0.069865576
50.21,0.050601737
50.22,0.030967078
50.23,-0.023357614
50.24,0.09746028
50.25,0.196120207
50.26,-0.124643029
50.27,0.020978174
50.28,0.006406357
50.29,-0.14660637
50.3,-0.219783092
50.31,0.123782997
50.32,-0.077618837
50.33,0.138977397
50.34,0.086501579
50.35,0.055819626
50.36,0.191447156
50.37,0.069830095
50.38,-0.055253385
50.39,-0.027590156
50.4,-0.057851481
50.41,-0.047393035
50.42,-0.034101974
50.43,0.045999675
50.44,0.098482258
50.45,0.023998812
50.46,0.181597964
50.47,0.14546106
50.48,-0.138643504
50.49,-0.092513679
50.5,-0.012502926
50.51,0.109697642
50.52,0.008704134
50.53,-0.016105416
50.54,0.102932479
50.55,0.042850277
50.56,0.054872756
50.57,0.110619629
50.58,0.149757999
50.59,0.24793845
50.6,-0.251530405
50.61,-0.026332742
50.62,0.067600565
50.63,-0.019678839
50.64,0.021517641
50.65,0.026167812
50.66,-0.079096359
50.67,-0.116393541
50.68,-0.091626659
50.69,-0.022219498
50.7,0.003934792
50.71,-0.037040689
50.72,0.020841053
50.73,0.087147642
50.74,0.236502045
50.75,0.135960459
50.76,-0.227002396
50.77,-0.068308918
50.78,0.045043342
50.79,0.115267482
50.8,0.008476933
50.81,-0.12901867
50.82,0.123773165
50.83,0.037945343
50.84,-0.062794769
50.85,0.150698611
50.86,0.09468796
50.87,0.025126287
50.88,0.02340159
50.89,-0.123233327
50.9,-0.145404975
50.91,-0.238784279
50.92,-0.101878773
50.93,0.004515081
50.94,0.03724069
50.95,-0.123918673
50.96,0.076203951
50.97,-0.083905811
50.98,0.08239963
50.99,-0.100782562
51,-0.028191992
51.01,0.248857738
51.02,-0.042820966
51.03,0.17666718
51.04,0.087720151
51.05,-0.170772553
51.06,0.151348942
51.07,0.120744548
51.08,0.103429076
51.09,-0.053953205
51.1,-0.149932805
51.11,-0.076449945
51.12,-0.068855922
51.13,-0.062194101
51.14,0.012318112
51.15,0.131391626
51.16,0.058659282
51.17,0.017095445
51.18,0.018832998
51.19,-0.108088277
51.2,0.204125182
51.21,0.112163177
51.22,0.015423902
51.23,-0.037117921
51.24,0.033771984
51.25,0.086221852
51.26,-0.107453958
51.27,-5.04E-04
51.28,-0.039403388
51.29,0.139196106
51.3,0.079678949
51.31,-0.094163096
51.32,-0.005953389
51.33,0.003823812
51.34,-0.042351602
51.35,-0.062756038
51.36,0.111436772
51.37,0.0769509
51.38,-4.52E-04
51.39,-0.061965537
51.4,0.020671704
51.41,-0.102704261
51.42,-0.027896503
51.43,-0.190319063
51.44,0.033230131
51.45,0.018203511
51.46,0.157843368
51.47,0.012695488
51.48,-0.140664705
51.49,-0.035369059
51.5,0.027130779
51.51,0.047405932
51.52,0.038263022
51.53,-0.1865391
51.54,-0.046812799
51.55,-0.131633866
51.56,0.027194695
51.57,0.177344527
51.58,-0.134443728
51.59,0.022882747
51.6,0.19711669
51.61,-0.069227969
51.62,-0.313223163
51.63,0.039226261
51.64,-0.014668963
51.65,-0.027094952
51.66,0.013369356
51.67,0.096419674
51.68,0.172660662
51.69,-0.016968085
51.7,-0.052295378
51.71,-0.113491617
51.72,-0.109329481
51.73,0.047378561
51.74,0.060857477
51.75,0.041689222
51.76,-0.082636855
51.77,-0.202540712
51.78,-0.062271915
51.79,0.089708065
51.8,0.20774582
51.81,0.109685114
51.82,0.131674332
51.83,0.055814176
51.84,0.103082974
51.85,-0.027732841
51.86,0.00367233
51.87,-0.086344077
51.88,-0.130709532
51.89,-0.262153293
51.9,-0.153914155
51.91,0.041584979
51.92,-0.107997538
51.93,-0.068385921
51.94,0.175957962
51.95,0.096307197
51.96,-0.031795208
51.97,0.213209535
51.98,0.090520029
51.99,-0.025002521
52,-0.097073697
52.01,0.013571257
52.02,-0.008477785
52.03,0.022143023
52.04,0.059900952
52.05,-0.077836675
52.06,0.155839179
52.07,-0.166265265
52.08,0.137451353
52.09,-0.023171142
52.1,0.199527644
52.11,0.040824171
52.12,-0.135594812
52.13,-0.119639194
52.14,-0.172631752
52.15,0.071302523
52.16,0.154382387
52.17,-0.084751121
52.18,0.078436238
52.19,0.031465437
52.2,0.16373221
52.21,0.176436947
52.22,0.081845643
52.23,-0.096226416
52.24,0.031304708
52.25,-0.167217582
52.26,-0.030187139
52.27,-0.034336665
52.28,-0.040345946
52.29,0.113225645
52.3,0.066203913
52.31,0.033140719
52.32,-0.159755541
52.33,0.010732857
52.34,0.030527296
52.35,-0.21378798
52.36,0.205053323
52.37,-0.00203052
52.38,0.090219337
52.39,-0.173521602
52.4,-0.080184166
52.41,-0.058704085
52.42,-0.113254774
52.43,0.093253089
52.44,0.064539945
52.45,0.007463202
52.46,0.145593538
52.47,-0.087075916
52.48,0.237786804
52.49,-0.013882848
52.5,-0.05293395
52.51,0.145985779
52.52,-0.020288637
52.53,0.002713376
52.54,-0.146665744
52.55,-0.039328964
52.56,0.031535174
52.57,-0.014381423
52.58,-0.094070115
52.59,0.029518914
52.6,0.025421034
52.61,0.009293087
52.62,-0.039780913
52.63,-0.087156804
52.64,-0.104825269
52.65,-0.101036683
52.66,0.105691907
52.67,0.039459285
52.68,0.045357941
52.69,0.088274555
52.7,0.029728541
52.71,0.060743439
52.72,-0.067981395
52.73,0.17473948
52.74,0.156119696
52.75,0.124244473
52.76,0.052648705
52.77,-0.120275702
52.78,-0.121603624
52.79,-0.100102215
52.8,-0.082335113
52.81,-0.008637273
52.82,0.208345872
52.83,-6.61E-04
52.84,0.178407023
52.85,-0.161662475
52.86,0.012356311
52.87,0.035652385
52.88,0.071274999
52.89,0.153406642
52.9,0.030883336
52.91,-0.068957313
52.92,-0.052246443
52.93,-0.107295116
52.94,0.073228725
52.95,0.088461919
52.96,-0.076099242
52.97,-0.014289582
52.98,-0.054950343
52.99,-0.034081643
53,-0.08019558
53.01,0.190382792
53.02,-0.046969456
53.03,0.105153528
53.04,0.066181997
53.05,-0.123529208
53.06,-0.066088383
53.07,0.030292713
53.08,0.15587804
53.09,-0.092619933
53.1,-0.04768302
53.11,0.050190311
53.12,0.086304175
53.13,-0.229632708
53.14,0.128416253
53.15,0.026040345
53.16,-0.066566441
53.17,0.161350334
53.18,-0.051812353
53.19,-0.121717651
53.2,-0.069549025
53.21,0.165500728
53.22,0.12167097
53.23,0.18953092
53.24,0.177818384
53.25,-0.063650985
53.26,-0.045370558
53.27,-0.054010441
53.28,-0.116607457
53.29,-0.120599297
53.3,0.029409486
53.31,0.05413782
53.32,0.016562113
53.33,-0.042248016
53.34,0.091746663
53.35,0.03329732
53.36,0.148791359
53.37,0.025592025
53.38,-0.207077714
53.39,-0.131071996
53.4,-0.01231515
53.41,-0.137622931
53.42,-0.108384897
53.43,0.110621457
53.44,0.070285082
53.45,0.232577314
53.46,-0.046127047
53.47,-0.003874151
53.48,-0.009125414
53.49,0.157934114
53.5,0.129082255
53.51,-0.005120493
53.52,-0.134514342
53.53,0.107601988
53.54,-0.084843316
53.55,-0.056807373
53.56,-0.009450776
53.57,-0.017968232
53.58,-0.044604234
53.59,-0.196704239
53.6,0.09066433
53.61,-0.085325916
53.62,-0.179499484
53.63,-0.165859071
53.64,-0.147374043
53.65,-0.075220513
53.66,-0.043527208
53.67,-0.051640329
53.68,-0.02643757
53.69,-0.241039896
53.7,0.110989512
53.71,-0.187910579
53.72,0.115548438
53.73,0.036347906
53.74,0.015878062
53.75,-0.173824052
53.76,-0.121567668
53.77,0.056993803
53.78,-0.03619767
53.79,0.052028187
53.8,0.129629335
53.81,0.092226373
53.82,0.016829569
53.83,0.066707299
53.84,0.041561873
53.85,-0.029743886
53.86,0.064057971
53.87,-0.001623993
53.88,-0.072592666
53.89,-0.101149076
53.9,-0.03415303
53.91,-0.143040717
53.92,-0.024131395
53.93,-0.026398743
53.94,0.028897011
53.95,0.198908763
53.96,0.068389131
53.97,0.024309143
53.98,-0.090943807
53.99,-0.053391482
54,0.049723954
54.01,0.078877031
